,Date (Year/Month),Type of Crime,Latitude,Longitude,Neighborhood
23192,2019-08,THEFT,42.007121976,-87.663700064,Rogers Park
23193,2019-08,THEFT,42.007135696,-87.663699921,Rogers Park
23194,2019-08,THEFT,42.007148817,-87.665009645,Rogers Park
23195,2019-08,THEFT,42.00717139,-87.66370322600002,Rogers Park
23196,2019-08,BATTERY,42.007180564,-87.670009605,Rogers Park
23197,2019-08,THEFT,42.007182914,-87.666153579,Rogers Park
23198,2019-08,BATTERY,42.00723145,-87.68662154200001,West Ridge
23199,2019-08,THEFT,42.007311904,-87.66615591,Rogers Park
23200,2019-08,CRIMINAL DAMAGE,42.007311904,-87.66615591,Rogers Park
23201,2019-08,BATTERY,42.007315616,-87.682577029,West Ridge
23202,2019-08,BURGLARY,42.007684790999996,-87.67897111399998,Rogers Park
23203,2019-08,CRIMINAL DAMAGE,42.007685378000005,-87.67907413100002,Rogers Park
23204,2019-08,DECEPTIVE PRACTICE,42.007730854,-87.691013395,West Ridge
23205,2019-08,DECEPTIVE PRACTICE,42.007820551,-87.671062631,Rogers Park
23206,2019-08,THEFT,42.007831715,-87.686008356,West Ridge
23207,2019-08,ROBBERY,42.007861609,-87.66867057600003,Rogers Park
23208,2019-08,THEFT,42.007861864,-87.668714726,Rogers Park
23209,2019-08,THEFT,42.007881927,-87.667441434,Rogers Park
23210,2019-08,CRIMINAL TRESPASS,42.007891717,-87.666764317,Rogers Park
23211,2019-08,ASSAULT,42.007891717,-87.666764317,Rogers Park
23212,2019-08,ASSAULT,42.007896244,-87.666598695,Rogers Park
23213,2019-08,ASSAULT,42.007896244,-87.666598695,Rogers Park
23214,2019-08,BATTERY,42.007919177,-87.665351128,Chicago
23215,2019-08,ROBBERY,42.007919177,-87.665351128,Chicago
23216,2019-08,BURGLARY,42.007921364,-87.66525544,Rogers Park
23217,2019-08,BURGLARY,42.007921364,-87.66525544,Rogers Park
23218,2019-08,THEFT,42.007921364,-87.66525544,Rogers Park
23219,2019-08,BATTERY,42.008000249,-87.660438231,Rogers Park
23220,2019-08,THEFT,42.008000249,-87.660438231,Rogers Park
23221,2019-08,INTERFERENCE WITH PUBLIC OFFICER,42.008008097,-87.65990463,Rogers Park
23222,2019-08,BATTERY,42.008182386,-87.67004335,Rogers Park
23223,2019-08,BATTERY,42.008211373,-87.672213925,Rogers Park
23224,2019-08,DECEPTIVE PRACTICE,42.008297975,-87.68159932,West Ridge
23225,2019-08,THEFT,42.008308654000004,-87.67004939799999,Rogers Park
23226,2019-08,ROBBERY,42.008321081999995,-87.66180360700001,Rogers Park
23227,2019-08,BATTERY,42.00832353,-87.66787836399998,Rogers Park
23228,2019-08,DECEPTIVE PRACTICE,42.008328438,-87.816425563,Edison Park
23229,2019-08,THEFT,42.00842557,-87.661839303,Rogers Park
23230,2019-08,BATTERY,42.008432156,-87.670051794,Rogers Park
23231,2019-08,CRIMINAL DAMAGE,42.008438464,-87.70082677,West Ridge
23232,2019-08,BATTERY,42.008439995,-87.666195635,Rogers Park
23233,2019-08,SEX OFFENSE,42.008447433,-87.700462414,West Ridge
23234,2019-08,BURGLARY,42.00848372,-87.698585525,West Ridge
23235,2019-08,THEFT,42.008549287,-87.661878476,Rogers Park
23236,2019-08,BURGLARY,42.008587942,-87.693631917,West Ridge
23237,2019-08,NARCOTICS,42.008612529000004,-87.661899888,Rogers Park
23238,2019-08,CRIMINAL DAMAGE,42.008832585,-87.684901722,West Ridge
23239,2019-08,THEFT,42.008832585,-87.684901722,West Ridge
23240,2019-08,THEFT,42.008844642,-87.68460724,West Ridge
23241,2019-08,WEAPONS VIOLATION,42.008974621,-87.674663924,Rogers Park
23242,2019-08,ASSAULT,42.008981153,-87.709229045,West Ridge
23243,2019-08,DECEPTIVE PRACTICE,42.009000823,-87.67301524,Rogers Park
23244,2019-08,THEFT,42.009145091,-87.664753261,Rogers Park
23245,2019-08,OTHER OFFENSE,42.009145091,-87.664753261,Rogers Park
23246,2019-08,THEFT,42.009148607,-87.66441471,Rogers Park
23247,2019-08,BATTERY,42.00916984,-87.66288013399998,Rogers Park
23248,2019-08,THEFT,42.009204456,-87.66082292600002,Rogers Park
23249,2019-08,ASSAULT,42.0092045,-87.660830285,Rogers Park
23250,2019-08,ASSAULT,42.009294803,-87.67403142399998,Rogers Park
23251,2019-08,THEFT,42.009294803,-87.67403142399998,Rogers Park
23252,2019-08,THEFT,42.00934109,-87.700788392,West Ridge
23253,2019-08,BURGLARY,42.009395591,-87.69823426399998,West Ridge
23254,2019-08,BATTERY,42.009447639,-87.695742709,West Ridge
23255,2019-08,THEFT,42.009509634000004,-87.67225935399998,Rogers Park
23256,2019-08,OTHER OFFENSE,42.00963196,-87.682137633,Rogers Park
23257,2019-08,BATTERY,42.009715089000004,-87.66792273200001,Rogers Park
23258,2019-08,BATTERY,42.009866363,-87.674165345,Rogers Park
23259,2019-08,CRIMINAL DAMAGE,42.009866363,-87.674165345,Rogers Park
23260,2019-08,ROBBERY,42.010060309,-87.684605927,West Ridge
23261,2019-08,THEFT,42.010085623,-87.68084148,Rogers Park
23262,2019-08,BURGLARY,42.010120603000004,-87.67879160700001,Rogers Park
23263,2019-08,CRIMINAL DAMAGE,42.010122990999996,-87.67872903,Rogers Park
23264,2019-08,BURGLARY,42.010154003000004,-87.676951484,Rogers Park
23265,2019-08,THEFT,42.010228556,-87.672726574,Rogers Park
23266,2019-08,DECEPTIVE PRACTICE,42.010334336,-87.816401964,Edison Park
23267,2019-08,THEFT,42.010343991999996,-87.69605756,West Ridge
23268,2019-08,CRIMINAL DAMAGE,42.010344135,-87.696083316,West Ridge
23269,2019-08,DECEPTIVE PRACTICE,42.010369259,-87.81501815700001,Edison Park
23270,2019-08,CRIMINAL DAMAGE,42.01037908,-87.663658544,Rogers Park
23271,2019-08,CRIMINAL DAMAGE,42.010379467,-87.66372477200001,Rogers Park
23272,2019-08,SEX OFFENSE,42.010391735,-87.693786784,West Ridge
23273,2019-08,CRIM SEXUAL ASSAULT,42.010413978,-87.66117814299999,Rogers Park
23274,2019-08,BATTERY,42.010503715,-87.67428755,Chicago
23275,2019-08,ROBBERY,42.01070679,-87.678123271,Rogers Park
23276,2019-08,ROBBERY,42.01074596,-87.670130785,Rogers Park
23277,2019-08,BURGLARY,42.010811084000004,-87.67812588,Rogers Park
23278,2019-08,OTHER OFFENSE,42.011018295999996,-87.662687781,Rogers Park
23279,2019-08,THEFT,42.011091885,-87.675403761,Rogers Park
23280,2019-08,CRIMINAL DAMAGE,42.011099931,-87.81093887799999,Edison Park
23281,2019-08,OFFENSE INVOLVING CHILDREN,42.011157127,-87.80664060299999,Edison Park
23282,2019-08,BURGLARY,42.011225181,-87.68338717299999,West Ridge
23283,2019-08,BATTERY,42.011295157,-87.69389180299999,West Ridge
23284,2019-08,THEFT,42.01130181,-87.693608405,West Ridge
23285,2019-08,DECEPTIVE PRACTICE,42.011329862,-87.679110376,Rogers Park
23286,2019-08,THEFT,42.011331872,-87.678981569,Rogers Park
23287,2019-08,CRIMINAL TRESPASS,42.011331872,-87.678981569,Rogers Park
23288,2019-08,CRIMINAL TRESPASS,42.011331872,-87.678981569,Rogers Park
23289,2019-08,THEFT,42.011354106999995,-87.69117932299999,West Ridge
23290,2019-08,BATTERY,42.01158435,-87.66469827899998,Rogers Park
23291,2019-08,CRIMINAL DAMAGE,42.011586021999996,-87.66451428,Rogers Park
23292,2019-08,BATTERY,42.011642445,-87.69023443200001,West Ridge
23293,2019-08,THEFT,42.011920331,-87.663020514,Rogers Park
23294,2019-08,OTHER OFFENSE,42.01200078,-87.78520688,Niles
23295,2019-08,BATTERY,42.012044156,-87.66307808799999,Rogers Park
23296,2019-08,CRIMINAL DAMAGE,42.012101616,-87.698280938,West Ridge
23297,2019-08,MOTOR VEHICLE THEFT,42.012142656,-87.815161986,Edison Park
23298,2019-08,THEFT,42.012198435,-87.693971068,West Ridge
23299,2019-08,BATTERY,42.012202591,-87.69373184700001,West Ridge
23300,2019-08,BATTERY,42.012241922,-87.686548709,West Ridge
23301,2019-08,CRIMINAL DAMAGE,42.012254936,-87.809067503,Edison Park
23302,2019-08,CRIMINAL TRESPASS,42.012270911,-87.689264024,West Ridge
23303,2019-08,THEFT,42.012274336,-87.68938541899998,West Ridge
23304,2019-08,OTHER OFFENSE,42.012274439,-87.68940381600002,West Ridge
23305,2019-08,CRIMINAL DAMAGE,42.01252307,-87.680949037,Rogers Park
23306,2019-08,ASSAULT,42.012558974,-87.679060984,Rogers Park
23307,2019-08,BURGLARY,42.012604128,-87.676396415,Rogers Park
23308,2019-08,MOTOR VEHICLE THEFT,42.012606282,-87.676293361,Rogers Park
23309,2019-08,THEFT,42.012606282,-87.676293361,Rogers Park
23310,2019-08,CRIMINAL DAMAGE,42.012653861,-87.67358460700001,Rogers Park
23311,2019-08,BATTERY,42.01265614,-87.67350363,Rogers Park
23312,2019-08,BATTERY,42.01265614,-87.67350363,Rogers Park
23313,2019-08,CRIMINAL DAMAGE,42.012659978,-87.67321657299999,Rogers Park
23314,2019-08,THEFT,42.012695160999996,-87.671225487,Rogers Park
23315,2019-08,CRIMINAL DAMAGE,42.012699503,-87.671026738,Rogers Park
23316,2019-08,ASSAULT,42.012699503,-87.671026738,Rogers Park
23317,2019-08,ASSAULT,42.012737436,-87.69024548,West Ridge
23318,2019-08,CRIMINAL DAMAGE,42.01276143,-87.667500931,Rogers Park
23319,2019-08,THEFT,42.012773175,-87.666687592,Rogers Park
23320,2019-08,BURGLARY,42.012773538000005,-87.66675014299999,Rogers Park
23321,2019-08,THEFT,42.012773794,-87.66679429700001,Rogers Park
23322,2019-08,THEFT,42.012773794,-87.66679429700001,Rogers Park
23323,2019-08,DECEPTIVE PRACTICE,42.012775534,-87.666621332,Rogers Park
23324,2019-08,THEFT,42.012777273000005,-87.66644836799999,Rogers Park
23325,2019-08,THEFT,42.012806272,-87.66482899,Rogers Park
23326,2019-08,CRIMINAL DAMAGE,42.012806272,-87.66482899,Rogers Park
23327,2019-08,THEFT,42.012810281,-87.66457504799999,Rogers Park
23328,2019-08,ROBBERY,42.012843194,-87.662690688,Rogers Park
23329,2019-08,THEFT,42.012915394000004,-87.674685821,Rogers Park
23330,2019-08,BATTERY,42.012948365,-87.67469284,Rogers Park
23331,2019-08,CRIMINAL DAMAGE,42.012998725,-87.684984517,West Ridge
23332,2019-08,CRIMINAL TRESPASS,42.013014055999996,-87.683328484,West Ridge
23333,2019-08,THEFT,42.013104403,-87.686205115,West Ridge
23334,2019-08,BURGLARY,42.013214164000004,-87.68620400299999,West Ridge
23335,2019-08,THEFT,42.013214786999995,-87.683400035,Rogers Park
23336,2019-08,ASSAULT,42.013227324,-87.68029052600002,Rogers Park
23337,2019-08,BATTERY,42.01325753,-87.68029389700001,Rogers Park
23338,2019-08,CRIMINAL DAMAGE,42.013455862,-87.692600645,West Ridge
23339,2019-08,ROBBERY,42.013708638000004,-87.68048063,Rogers Park
23340,2019-08,OTHER OFFENSE,42.013796364,-87.67998296399998,Rogers Park
23341,2019-08,THEFT,42.013822868000005,-87.67119907200001,Rogers Park
23342,2019-08,BATTERY,42.013825102,-87.671110734,Rogers Park
23343,2019-08,CRIMINAL DAMAGE,42.013825102,-87.671110734,Rogers Park
23344,2019-08,MOTOR VEHICLE THEFT,42.01382523,-87.671132811,Rogers Park
23345,2019-08,ASSAULT,42.013896994,-87.66693712,Rogers Park
23346,2019-08,DECEPTIVE PRACTICE,42.013931836,-87.67823368100002,Rogers Park
23347,2019-08,CRIMINAL DAMAGE,42.013959671,-87.663091094,Rogers Park
23348,2019-08,THEFT,42.01401403,-87.68158512299999,Rogers Park
23349,2019-08,BURGLARY,42.014014594,-87.681684471,Rogers Park
23350,2019-08,THEFT,42.01401974,-87.682107594,Rogers Park
23351,2019-08,THEFT,42.014051993,-87.685382276,West Ridge
23352,2019-08,THEFT,42.014085739,-87.688450879,West Ridge
23353,2019-08,THEFT,42.014128846999995,-87.81930036,Edison Park
23354,2019-08,THEFT,42.014216031,-87.664229139,Rogers Park
23355,2019-08,CRIMINAL DAMAGE,42.014255166,-87.806607683,Edison Park
23356,2019-08,ROBBERY,42.014314646,-87.683786255,Rogers Park
23357,2019-08,THEFT,42.014314646,-87.683786255,Rogers Park
23358,2019-08,DECEPTIVE PRACTICE,42.014444653000005,-87.67242903799999,Rogers Park
23359,2019-08,ROBBERY,42.014512189,-87.678466914,Chicago
23360,2019-08,BATTERY,42.014512189,-87.678466914,Chicago
23361,2019-08,ASSAULT,42.014611525999996,-87.680489795,Rogers Park
23362,2019-08,THEFT,42.014749098,-87.68394006700001,West Ridge
23363,2019-08,NARCOTICS,42.014794204,-87.67499762,Rogers Park
23364,2019-08,DECEPTIVE PRACTICE,42.014809612,-87.68396521,West Ridge
23365,2019-08,MOTOR VEHICLE THEFT,42.014911903000005,-87.67112889799999,Rogers Park
23366,2019-08,BATTERY,42.014916096,-87.670904385,Rogers Park
23367,2019-08,INTERFERENCE WITH PUBLIC OFFICER,42.014939784,-87.675021878,Rogers Park
23368,2019-08,THEFT,42.014949623,-87.669108275,Rogers Park
23369,2019-08,BURGLARY,42.014983580999996,-87.666918417,Rogers Park
23370,2019-08,OTHER OFFENSE,42.014983580999996,-87.666918417,Rogers Park
23371,2019-08,CRIMINAL TRESPASS,42.015042573,-87.66338147100002,Rogers Park
23372,2019-08,CRIMINAL DAMAGE,42.015044609,-87.663260015,Rogers Park
23373,2019-08,BATTERY,42.015139186999996,-87.682559835,Rogers Park
23374,2019-08,THEFT,42.015164168000005,-87.697297389,West Ridge
23375,2019-08,BATTERY,42.01526807,-87.672457312,Rogers Park
23376,2019-08,ROBBERY,42.015369105,-87.67907634,Rogers Park
23377,2019-08,CRIM SEXUAL ASSAULT,42.015426859,-87.668117105,Rogers Park
23378,2019-08,ROBBERY,42.015446067,-87.668116905,Rogers Park
23379,2019-08,THEFT,42.015446067,-87.668116905,Rogers Park
23380,2019-08,CRIMINAL DAMAGE,42.015460313,-87.664900552,Rogers Park
23381,2019-08,CRIMINAL DAMAGE,42.015461415,-87.67029522700001,Rogers Park
23382,2019-08,BATTERY,42.015476798,-87.664904059,Rogers Park
23383,2019-08,BURGLARY,42.015512535,-87.664914725,Rogers Park
23384,2019-08,CRIMINAL DAMAGE,42.015512535,-87.664914725,Rogers Park
23385,2019-08,BURGLARY,42.015609434,-87.684188906,Rogers Park
23386,2019-08,CRIMINAL DAMAGE,42.015832845,-87.679071586,Rogers Park
23387,2019-08,CRIMINAL TRESPASS,42.015832845,-87.679071586,Rogers Park
23388,2019-08,OTHER OFFENSE,42.015841888000004,-87.693331073,West Ridge
23389,2019-08,OTHER OFFENSE,42.015841888000004,-87.693331073,West Ridge
23390,2019-08,OTHER OFFENSE,42.015841888000004,-87.693331073,West Ridge
23391,2019-08,DECEPTIVE PRACTICE,42.015925958000004,-87.67376422299999,Rogers Park
23392,2019-08,ASSAULT,42.01597810000001,-87.675198844,Rogers Park
23393,2019-08,ASSAULT,42.0160421,-87.668684758,Rogers Park
23394,2019-08,THEFT,42.016074823000004,-87.66675614799999,Rogers Park
23395,2019-08,ASSAULT,42.016134543,-87.690211256,West Ridge
23396,2019-08,BATTERY,42.016148942,-87.688864264,West Ridge
23397,2019-08,MOTOR VEHICLE THEFT,42.016155911,-87.68425694700001,Rogers Park
23398,2019-08,ROBBERY,42.01616815,-87.68886407,West Ridge
23399,2019-08,THEFT,42.016180641999995,-87.692565935,West Ridge
23400,2019-08,BURGLARY,42.016366382,-87.68751521700001,West Ridge
23401,2019-08,OFFENSE INVOLVING CHILDREN,42.016383831999995,-87.684284069,Rogers Park
23402,2019-08,OTHER OFFENSE,42.016447362,-87.69020810399998,West Ridge
23403,2019-08,THEFT,42.016448171,-87.674384414,Rogers Park
23404,2019-08,BATTERY,42.016465959,-87.680860901,Rogers Park
23405,2019-08,NARCOTICS,42.016488845,-87.674299356,Rogers Park
23406,2019-08,THEFT,42.016508684,-87.67249966600002,Rogers Park
23407,2019-08,CRIMINAL TRESPASS,42.016580319,-87.70080129600002,West Ridge
23408,2019-08,MOTOR VEHICLE THEFT,42.016639338000004,-87.679501232,Rogers Park
23409,2019-08,DECEPTIVE PRACTICE,42.016639841,-87.679589546,Rogers Park
23410,2019-08,OTHER OFFENSE,42.016782242,-87.69169510799999,West Ridge
23411,2019-08,BATTERY,42.016886342,-87.684341518,Rogers Park
23412,2019-08,MOTOR VEHICLE THEFT,42.016906591,-87.67536590899998,Rogers Park
23413,2019-08,THEFT,42.016909335,-87.67536588,Rogers Park
23414,2019-08,BATTERY,42.017023665,-87.67138666700001,Rogers Park
23415,2019-08,MOTOR VEHICLE THEFT,42.017056516,-87.690198286,West Ridge
23416,2019-08,DECEPTIVE PRACTICE,42.017056516,-87.690198286,West Ridge
23417,2019-08,THEFT,42.017103696999996,-87.66908954,Rogers Park
23418,2019-08,THEFT,42.017105674,-87.668957041,Rogers Park
23419,2019-08,THEFT,42.017109884,-87.668736199,Rogers Park
23420,2019-08,THEFT,42.017122326999996,-87.680467796,Rogers Park
23421,2019-08,CRIMINAL DAMAGE,42.017146301,-87.666498401,Rogers Park
23422,2019-08,MOTOR VEHICLE THEFT,42.017183146,-87.664341555,Rogers Park
23423,2019-08,BATTERY,42.017211343,-87.672525511,Rogers Park
23424,2019-08,ASSAULT,42.017229344,-87.680466701,Rogers Park
23425,2019-08,MOTOR VEHICLE THEFT,42.017300689,-87.680465971,Rogers Park
23426,2019-08,THEFT,42.017499124000004,-87.66818750799999,Rogers Park
23427,2019-08,BATTERY,42.017519306,-87.66551930799999,Rogers Park
23428,2019-08,MOTOR VEHICLE THEFT,42.017532073000005,-87.668190845,Rogers Park
23429,2019-08,THEFT,42.017680069,-87.811448069,Edison Park
23430,2019-08,CRIMINAL DAMAGE,42.017842906,-87.69490077200001,West Ridge
23431,2019-08,ROBBERY,42.017929568,-87.68102994,Rogers Park
23432,2019-08,ASSAULT,42.017948437,-87.683388636,Rogers Park
23433,2019-08,BURGLARY,42.018130214,-87.67054718600002,Rogers Park
23434,2019-08,ASSAULT,42.018142001,-87.66973745799999,Rogers Park
23435,2019-08,OFFENSE INVOLVING CHILDREN,42.018144510999996,-87.66969695200001,Rogers Park
23436,2019-08,THEFT,42.018158246999995,-87.66875104299999,Rogers Park
23437,2019-08,BATTERY,42.018183391,-87.670726955,Rogers Park
23438,2019-08,DECEPTIVE PRACTICE,42.018192882,-87.66667882799999,Rogers Park
23439,2019-08,ASSAULT,42.018222548000004,-87.66470234399998,Rogers Park
23440,2019-08,CRIMINAL DAMAGE,42.01823663,-87.66382267,Rogers Park
23441,2019-08,THEFT,42.018254135,-87.707283645,West Ridge
23442,2019-08,THEFT,42.018311737,-87.675866628,Rogers Park
23443,2019-08,THEFT,42.018311737,-87.675866628,Rogers Park
23444,2019-08,THEFT,42.018311737,-87.675866628,Rogers Park
23445,2019-08,CRIMINAL TRESPASS,42.018311737,-87.675866628,Rogers Park
23446,2019-08,DECEPTIVE PRACTICE,42.018361126,-87.68164009600002,Rogers Park
23447,2019-08,THEFT,42.018401693,-87.682986576,Rogers Park
23448,2019-08,ASSAULT,42.018421333,-87.68451727200001,Rogers Park
23449,2019-08,THEFT,42.018435511999996,-87.675916874,Rogers Park
23450,2019-08,THEFT,42.018470767,-87.68452413,Rogers Park
23451,2019-08,THEFT,42.018479045999996,-87.672983431,Chicago
23452,2019-08,BATTERY,42.018498254,-87.672983233,Chicago
23453,2019-08,BATTERY,42.018498254,-87.672983233,Chicago
23454,2019-08,THEFT,42.018498254,-87.672983233,Chicago
23455,2019-08,BATTERY,42.018498254,-87.672983233,Chicago
23456,2019-08,THEFT,42.018498254,-87.672983233,Chicago
23457,2019-08,THEFT,42.018498254,-87.672983233,Chicago
23458,2019-08,THEFT,42.018498254,-87.672983233,Chicago
23459,2019-08,CRIMINAL TRESPASS,42.018498254,-87.672983233,Chicago
23460,2019-08,BATTERY,42.018542857,-87.693947998,West Ridge
23461,2019-08,CRIMINAL DAMAGE,42.018571121,-87.67134117799999,Rogers Park
23462,2019-08,BATTERY,42.018624468,-87.668227301,Rogers Park
23463,2019-08,ROBBERY,42.018642563,-87.690182305,West Ridge
23464,2019-08,CRIMINAL DAMAGE,42.018734341999995,-87.66588196,Rogers Park
23465,2019-08,THEFT,42.018734341999995,-87.66588196,Rogers Park
23466,2019-08,ASSAULT,42.018734341999995,-87.66588196,Rogers Park
23467,2019-08,CRIMINAL DAMAGE,42.018734494,-87.68651972100002,West Ridge
23468,2019-08,ROBBERY,42.018768416,-87.67319756100002,Rogers Park
23469,2019-08,BURGLARY,42.018789152,-87.668232945,Rogers Park
23470,2019-08,OTHER OFFENSE,42.018816354,-87.693290207,West Ridge
23471,2019-08,MOTOR VEHICLE THEFT,42.018890463000005,-87.693293144,West Ridge
23472,2019-08,NARCOTICS,42.019360381,-87.668782687,Rogers Park
23473,2019-08,THEFT,42.019361935999996,-87.66905131700001,Rogers Park
23474,2019-08,THEFT,42.01937354,-87.67153526,Rogers Park
23475,2019-08,BATTERY,42.019374219,-87.67165301600002,Rogers Park
23476,2019-08,BATTERY,42.019374219,-87.67165301600002,Rogers Park
23477,2019-08,CRIMINAL DAMAGE,42.019381225,-87.672392642,Rogers Park
23478,2019-08,THEFT,42.019381225,-87.672392642,Rogers Park
23479,2019-08,THEFT,42.019381754,-87.67248463899998,Rogers Park
23480,2019-08,ASSAULT,42.019383301,-87.67275327,Rogers Park
23481,2019-08,ROBBERY,42.019398729,-87.67543958,Rogers Park
23482,2019-08,CRIMINAL DAMAGE,42.019398899,-87.67499060700001,Evanston
23483,2019-08,ROBBERY,42.019398899,-87.67499060700001,Evanston
23484,2019-08,THEFT,42.019399236999995,-87.675049485,Evanston
23485,2019-08,BATTERY,42.019399236999995,-87.675049485,Evanston
23486,2019-08,THEFT,42.019399236999995,-87.675049485,Evanston
23487,2019-08,THEFT,42.019399236999995,-87.675049485,Evanston
23488,2019-08,THEFT,42.019399236999995,-87.675049485,Evanston
23489,2019-08,THEFT,42.019399236999995,-87.675049485,Evanston
23490,2019-08,THEFT,42.019399236999995,-87.675049485,Evanston
23491,2019-08,BATTERY,42.019502896999995,-87.69141383,Chicago
23492,2019-08,THEFT,42.019502896999995,-87.69141383,Chicago
23493,2019-08,OTHER OFFENSE,42.01980371,-87.66620566799999,Rogers Park
23494,2019-08,THEFT,42.01980733,-87.668248096,Rogers Park
23495,2019-08,CRIM SEXUAL ASSAULT,42.019844934,-87.666216277,Rogers Park
23496,2019-08,ASSAULT,42.019883291,-87.66715062799999,Rogers Park
23497,2019-08,BATTERY,42.019906633000005,-87.673090105,Rogers Park
23498,2019-08,THEFT,42.019921541,-87.664761827,Rogers Park
23499,2019-08,NARCOTICS,42.019954734,-87.67191196700001,Rogers Park
23500,2019-08,THEFT,42.020004899,-87.668246037,Rogers Park
23501,2019-08,THEFT,42.020009355,-87.669489875,Rogers Park
23502,2019-08,NARCOTICS,42.020100166,-87.671910459,Rogers Park
